region_code,region,item,element,unit,year,amount
011,Western Africa,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,1.2
011,Western Africa,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.32
011,Western Africa,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.61
011,Western Africa,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.43
011,Western Africa,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.19
011,Western Africa,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,68.9
011,Western Africa,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,68.8
011,Western Africa,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,293.4
011,Western Africa,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,293.0
202,Sub-Saharan Africa,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,3.51
202,Sub-Saharan Africa,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.67
202,Sub-Saharan Africa,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,1.23
202,Sub-Saharan Africa,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.35
202,Sub-Saharan Africa,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.65
202,Sub-Saharan Africa,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.42
202,Sub-Saharan Africa,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.2
202,Sub-Saharan Africa,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,72.0
202,Sub-Saharan Africa,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,71.9
202,Sub-Saharan Africa,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,830.2
202,Sub-Saharan Africa,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,829.8
021,Northern America,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,3.14
021,Northern America,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.47
021,Northern America,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.81
021,Northern America,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.27
021,Northern America,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.9
021,Northern America,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.6
021,Northern America,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.1
021,Northern America,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,2.5
021,Northern America,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,2.5
021,Northern America,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,9.7
021,Northern America,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,9.7
013,Central America,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,3.71
013,Central America,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.68
013,Central America,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,1.03
013,Central America,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.38
013,Central America,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.87
013,Central America,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.55
013,Central America,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.21
013,Central America,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,28.5
013,Central America,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,27.6
013,Central America,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,50.8
013,Central America,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,49.3
420,Latin America,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,3.91
420,Latin America,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.63
420,Latin America,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.97
420,Latin America,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.51
420,Latin America,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.84
420,Latin America,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.65
420,Latin America,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.19
420,Latin America,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,28.9
420,Latin America,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,28.6
420,Latin America,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,175.3
420,Latin America,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,173.4
419,Latin America and the Caribbean,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,4.16
419,Latin America and the Caribbean,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.67
419,Latin America and the Caribbean,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.93
419,Latin America and the Caribbean,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.49
419,Latin America and the Caribbean,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,1.0
419,Latin America and the Caribbean,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.8
419,Latin America and the Caribbean,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.19
419,Latin America and the Caribbean,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,30.3
419,Latin America and the Caribbean,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,30.0
419,Latin America and the Caribbean,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,197.3
419,Latin America and the Caribbean,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,195.4
029,Caribbean,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,4.42
029,Caribbean,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.72
029,Caribbean,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.87
029,Caribbean,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.47
029,Caribbean,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,1.21
029,Caribbean,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,1.0
029,Caribbean,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.19
029,Caribbean,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,50.1
029,Caribbean,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,50.0
029,Caribbean,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,22.0
029,Caribbean,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,22.0
005,South America,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,4.03
005,South America,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.6
005,South America,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.93
005,South America,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.6
005,South America,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.81
005,South America,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.72
005,South America,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.18
005,South America,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,29.1
005,South America,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,29.0
005,South America,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,124.5
005,South America,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,124.1
513,Northern America and Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,3.14
513,Northern America and Europe,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.41
513,Northern America and Europe,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.77
513,Northern America and Europe,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.35
513,Northern America and Europe,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.78
513,Northern America and Europe,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.73
513,Northern America and Europe,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.1
513,Northern America and Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,5.0
513,Northern America and Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,5.0
513,Northern America and Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,56.0
513,Northern America and Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,56.4
142,Asia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,3.72
142,Asia,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.59
142,Asia,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,1.02
142,Asia,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.39
142,Asia,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.72
142,Asia,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.82
142,Asia,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.19
142,Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,33.2
142,Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,35.1
142,Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,1568.4
142,Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,1656.7
143,Central Asia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,3.38
143,Central Asia,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.68
143,Central Asia,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.89
143,Central Asia,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.31
143,Central Asia,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.44
143,Central Asia,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.85
143,Central Asia,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.22
143,Central Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,16.9
143,Central Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,17.1
143,Central Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,13.2
143,Central Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,13.3
030,Eastern Asia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,4.89
030,Eastern Asia,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.8
030,Eastern Asia,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,1.11
030,Eastern Asia,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.46
030,Eastern Asia,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,1.13
030,Eastern Asia,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,1.25
030,Eastern Asia,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2021,0.15
030,Eastern Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,14.6
030,Eastern Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2021,13.9
030,Eastern Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2021,243.4
